V2,V55
Argentina,8
Argentina,7
Argentina,9
Argentina,10
Argentina,8
Argentina,9
Argentina,10
Argentina,10
Argentina,9
Argentina,8
Argentina,6
Argentina,10
Argentina,8
Argentina,9
Argentina,9
Argentina,10
Argentina,10
Argentina,9
Argentina,9
Argentina,8
Argentina,7
Argentina,7
Argentina,7
Argentina,8
Argentina,8
Argentina,8
Argentina,9
Argentina,10
Argentina,
Argentina,6
Argentina,5
Argentina,
Argentina,8
Argentina,6
Argentina,7
Argentina,7
Argentina,5
Argentina,7
Argentina,7
Argentina,4
Argentina,5
Argentina,7
Argentina,6
Argentina,10
Argentina,7
Argentina,4
Argentina,7
Argentina,7
Argentina,10
Argentina,6
Argentina,4
Argentina,9
Argentina,6
Argentina,7
Argentina,7
Argentina,7
Argentina,8
Argentina,7
Argentina,5
Argentina,9
Argentina,9
Argentina,7
Argentina,8
Argentina,8
Argentina,10
Argentina,8
Argentina,6
Argentina,7
Argentina,7
Argentina,7
Argentina,7
Argentina,6
Argentina,6
Argentina,7
Argentina,10
Argentina,6
Argentina,7
Argentina,6
Argentina,6
Argentina,7
Argentina,8
Argentina,5
Argentina,1
Argentina,10
Argentina,5
Argentina,4
Argentina,8
Argentina,
Argentina,8
Argentina,5
Argentina,6
Argentina,
Argentina,7
Argentina,5
Argentina,
Argentina,8
Argentina,5
Argentina,8
Argentina,
Argentina,9
Argentina,8
Argentina,8
Argentina,8
Argentina,8
Argentina,7
Argentina,8
Argentina,8
Argentina,8
Argentina,8
Argentina,10
Argentina,8
Argentina,8
Argentina,9
Argentina,7
Argentina,7
Argentina,4
Argentina,7
Argentina,9
Argentina,8
Argentina,7
Argentina,4
Argentina,4
Argentina,7
Argentina,7
Argentina,8
Argentina,5
Argentina,5
Argentina,4
Argentina,7
Argentina,6
Argentina,8
Argentina,6
Argentina,8
Argentina,6
Argentina,7
Argentina,7
Argentina,8
Argentina,5
Argentina,7
Argentina,7
Argentina,9
Argentina,8
Argentina,2
Argentina,8
Argentina,7
Argentina,6
Argentina,9
Argentina,8
Argentina,8
Argentina,7
Argentina,8
Argentina,8
Argentina,7
Argentina,7
Argentina,4
Argentina,7
Argentina,6
Argentina,7
Argentina,7
Argentina,10
Argentina,7
Argentina,7
Argentina,8
Argentina,8
Argentina,5
Argentina,7
Argentina,7
Argentina,7
Argentina,7
Argentina,6
Argentina,6
Argentina,6
Argentina,7
Argentina,5
Argentina,6
Argentina,7
Argentina,7
Argentina,8
Argentina,8
Argentina,6
Argentina,6
Argentina,7
Argentina,7
Argentina,6
Argentina,8
Argentina,7
Argentina,10
Argentina,10
Argentina,10
Argentina,10
Argentina,10
Argentina,8
Argentina,9
Argentina,8
Argentina,5
Argentina,
Argentina,10
Argentina,9
Argentina,9
Argentina,9
Argentina,7
Argentina,7
Argentina,5
Argentina,6
Argentina,7
Argentina,9
Argentina,5
Argentina,6
Argentina,7
Argentina,10
Argentina,5
Argentina,5
Argentina,10
Argentina,10
Argentina,8
Argentina,7
Argentina,7
Argentina,4
Argentina,5
Argentina,6
Argentina,9
Argentina,4
Argentina,10
Argentina,7
Argentina,9
Armenia,8
Armenia,8
Armenia,5
Armenia,8
Armenia,8
Armenia,10
Armenia,7
Armenia,9
Armenia,8
Armenia,10
Armenia,10
Armenia,8
Armenia,5
Armenia,5
Armenia,10
Armenia,5
Armenia,7
Armenia,5
Armenia,6
Armenia,6
Armenia,8
Armenia,10
Armenia,3
Armenia,9
Armenia,
Armenia,8
Armenia,2
Armenia,3
Armenia,5
Armenia,7
Armenia,3
Armenia,9
Armenia,8
Armenia,5
Armenia,5
Armenia,9
Armenia,8
Armenia,8
Armenia,6
Armenia,8
Armenia,8
Armenia,4
Armenia,8
Armenia,8
Armenia,9
Armenia,8
Armenia,7
Armenia,5
Armenia,8
Armenia,
Armenia,5
Armenia,5
Armenia,7
Armenia,10
Armenia,5
Armenia,5
Armenia,5
Armenia,10
Armenia,8
Armenia,10
Armenia,10
Armenia,5
Armenia,10
Armenia,10
Armenia,9
Armenia,10
Armenia,9
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,5
Armenia,7
Armenia,5
Armenia,3
Armenia,10
Armenia,5
Armenia,10
Armenia,5
Armenia,8
Armenia,10
Armenia,5
Armenia,8
Armenia,5
Armenia,5
Armenia,7
Armenia,1
Armenia,5
Armenia,5
Armenia,5
Armenia,5
Armenia,7
Armenia,8
Armenia,6
Armenia,7
Armenia,5
Armenia,
Armenia,10
Armenia,5
Armenia,4
Armenia,5
Armenia,5
Armenia,6
Armenia,8
Armenia,8
Armenia,7
Armenia,8
Armenia,8
Armenia,4
Armenia,3
Armenia,
Armenia,4
Armenia,8
Armenia,6
Armenia,8
Armenia,5
Armenia,9
Armenia,3
Armenia,5
Armenia,10
Armenia,8
Armenia,10
Armenia,10
Armenia,7
Armenia,8
Armenia,2
Armenia,8
Armenia,8
Armenia,8
Armenia,10
Armenia,5
Armenia,10
Armenia,10
Armenia,8
Armenia,5
Armenia,4
Armenia,5
Armenia,5
Armenia,10
Armenia,5
Armenia,5
Armenia,5
Armenia,1
Armenia,
Armenia,
Armenia,
Armenia,8
Armenia,8
Armenia,8
Armenia,7
Armenia,
Armenia,9
Armenia,6
Armenia,
Armenia,
Armenia,9
Armenia,6
Armenia,5
Armenia,4
Armenia,3
Armenia,4
Armenia,4
Armenia,6
Armenia,3
Armenia,4
Armenia,4
Armenia,3
Armenia,6
Armenia,7
Armenia,4
Armenia,5
Armenia,5
Armenia,4
Armenia,1
Armenia,3
Armenia,4
Armenia,3
Armenia,7
Armenia,10
Armenia,8
Armenia,2
Armenia,3
Armenia,3
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,5
Armenia,
Armenia,10
Armenia,
Armenia,10
Armenia,5
Armenia,5
Armenia,5
Armenia,8
Armenia,8
Armenia,6
Armenia,1
Armenia,3
Armenia,5
Armenia,5
Armenia,5
Armenia,1
Armenia,5
Armenia,
Armenia,3
Armenia,10
Armenia,2
Armenia,7
Armenia,6
Armenia,
Armenia,5
Armenia,10
Armenia,5
Armenia,1
Armenia,4
Armenia,5
Armenia,4
Armenia,10
Armenia,6
Armenia,7
Armenia,2
Armenia,3
Armenia,5
Armenia,7
Armenia,8
Armenia,6
Armenia,7
Armenia,2
Armenia,10
Armenia,8
Armenia,4
Armenia,6
Armenia,8
Armenia,2
Armenia,10
Armenia,8
Armenia,3
Armenia,5
Armenia,10
Armenia,8
Armenia,8
Armenia,10
Armenia,2
Armenia,9
Armenia,8
Armenia,6
Armenia,10
Armenia,2
Armenia,4
Armenia,4
Armenia,6
Armenia,6
Armenia,8
Armenia,6
Armenia,4
Armenia,4
Armenia,7
Armenia,10
Armenia,10
Armenia,10
Armenia,5
Armenia,5
Armenia,5
Armenia,7
Armenia,5
Armenia,5
Armenia,2
Armenia,10
Armenia,10
Armenia,9
Armenia,7
Armenia,5
Armenia,10
Armenia,5
Armenia,9
Armenia,2
Armenia,
Armenia,7
Armenia,
Armenia,10
Armenia,7
Armenia,10
Armenia,10
Armenia,10
Armenia,
Armenia,1
Armenia,5
Armenia,
Armenia,10
Armenia,9
Armenia,1
Armenia,10
Armenia,
Armenia,10
Armenia,10
Armenia,10
Armenia,6
Armenia,4
Armenia,6
Armenia,8
Armenia,4
Armenia,6
Armenia,8
Armenia,7
Armenia,8
Armenia,5
Armenia,5
Armenia,10
Armenia,8
Armenia,8
Armenia,4
Armenia,4
Armenia,9
Armenia,6
Armenia,8
Armenia,4
Armenia,10
Armenia,9
Armenia,8
Armenia,3
Armenia,7
Armenia,5
Armenia,8
Armenia,10
Armenia,1
Armenia,1
Armenia,3
Armenia,7
Armenia,7
Armenia,1
Armenia,1
Armenia,8
Armenia,5
Armenia,5
Armenia,3
Armenia,5
Armenia,6
Armenia,5
Armenia,5
Armenia,5
Armenia,8
Armenia,5
Armenia,10
Armenia,10
Armenia,10
Armenia,9
Armenia,6
Armenia,5
Armenia,9
Armenia,8
Armenia,10
Armenia,5
Armenia,7
Armenia,4
Armenia,10
Armenia,10
Armenia,8
Armenia,7
Armenia,8
Armenia,10
Armenia,4
Armenia,8
Armenia,9
Armenia,7
Armenia,10
Armenia,8
Armenia,10
Armenia,8
Armenia,6
Armenia,8
Armenia,9
Armenia,9
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,8
Armenia,10
Armenia,9
Armenia,8
Armenia,3
Armenia,
Armenia,1
Armenia,5
Armenia,
Armenia,1
Armenia,5
Armenia,5
Armenia,5
Armenia,5
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,1
Armenia,5
Armenia,10
Armenia,1
Armenia,10
Armenia,2
Armenia,5
Armenia,10
Armenia,10
Armenia,10
Armenia,7
Armenia,9
Armenia,9
Armenia,5
Armenia,9
Armenia,5
Armenia,10
Armenia,6
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,5
Armenia,1
Armenia,8
Armenia,10
Armenia,7
Armenia,8
Armenia,5
Armenia,5
Armenia,10
Armenia,8
Armenia,7
Armenia,8
Armenia,10
Armenia,3
Armenia,8
Armenia,8
Armenia,6
Armenia,3
Armenia,7
Armenia,6
Armenia,6
Armenia,7
Armenia,2
Armenia,10
Armenia,6
Armenia,3
Armenia,8
Armenia,
Armenia,7
Armenia,
Armenia,10
Armenia,7
Armenia,5
Armenia,
Armenia,1
Armenia,6
Armenia,3
Armenia,5
Armenia,3
Armenia,9
Armenia,7
Armenia,10
Armenia,10
Armenia,8
Armenia,8
Armenia,8
Armenia,2
Armenia,2
Armenia,10
Armenia,2
Armenia,4
Armenia,8
Armenia,
Armenia,8
Armenia,5
Armenia,9
Armenia,10
Armenia,10
Armenia,10
Armenia,7
Armenia,6
Armenia,5
Armenia,3
Armenia,4
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,9
Armenia,10
Armenia,10
Armenia,8
Armenia,5
Armenia,7
Armenia,5
Armenia,10
Armenia,5
Armenia,10
Armenia,10
Armenia,2
Armenia,7
Armenia,3
Armenia,5
Armenia,10
Armenia,9
Armenia,5
Armenia,9
Armenia,9
Armenia,8
Armenia,10
Armenia,9
Armenia,8
Armenia,8
Armenia,5
Armenia,5
Armenia,9
Armenia,7
Armenia,5
Armenia,5
Armenia,
Armenia,
Armenia,
Armenia,
Armenia,5
Armenia,7
Armenia,4
Armenia,10
Armenia,10
Armenia,7
Armenia,5
Armenia,4
Armenia,9
Armenia,4
Armenia,5
Armenia,1
Armenia,10
Armenia,5
Armenia,7
Armenia,3
Armenia,8
Armenia,10
Armenia,6
Armenia,5
Armenia,8
Armenia,5
Armenia,5
Armenia,5
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,6
Armenia,4
Armenia,7
Armenia,5
Armenia,8
Armenia,7
Armenia,8
Armenia,4
Armenia,8
Armenia,5
Armenia,9
Armenia,4
Armenia,8
Armenia,8
Armenia,7
Armenia,5
Armenia,5
Armenia,6
Armenia,5
Armenia,5
Armenia,5
Armenia,10
Armenia,10
Armenia,9
Armenia,10
Armenia,10
Armenia,4
Armenia,5
Armenia,10
Armenia,10
Armenia,10
Armenia,5
Armenia,10
Armenia,
Armenia,5
Armenia,8
Armenia,8
Armenia,3
Armenia,5
Armenia,2
Armenia,5
Armenia,7
Armenia,9
Armenia,6
Armenia,5
Armenia,7
Armenia,4
Armenia,7
Armenia,5
Armenia,5
Armenia,8
Armenia,7
Armenia,8
Armenia,5
Armenia,5
Armenia,5
Armenia,7
Armenia,8
Armenia,5
Armenia,3
Armenia,5
Armenia,5
Armenia,5
Armenia,7
Armenia,5
Armenia,8
Armenia,5
Armenia,6
Armenia,5
Armenia,10
Armenia,5
Armenia,6
Armenia,5
Armenia,8
Armenia,5
Armenia,10
Armenia,10
Armenia,5
Armenia,10
Armenia,6
Armenia,10
Armenia,5
Armenia,5
Armenia,5
Armenia,7
Armenia,5
Armenia,6
Armenia,5
Armenia,5
Armenia,10
Armenia,5
Armenia,8
Armenia,5
Armenia,10
Armenia,10
Armenia,5
Armenia,4
Armenia,4
Armenia,4
Armenia,
Armenia,9
Armenia,1
Armenia,6
Armenia,3
Armenia,1
Armenia,5
Armenia,
Armenia,2
Armenia,10
Armenia,2
Armenia,5
Armenia,8
Armenia,10
Armenia,1
Armenia,8
Armenia,5
Armenia,5
Armenia,3
Armenia,2
Armenia,1
Armenia,5
Armenia,2
Armenia,5
Armenia,4
Armenia,5
Armenia,10
Armenia,10
Armenia,5
Armenia,1
Armenia,10
Armenia,8
Armenia,7
Armenia,10
Armenia,7
Armenia,9
Armenia,5
Armenia,9
Armenia,6
Armenia,10
Armenia,
Armenia,9
Armenia,6
Armenia,4
Armenia,8
Armenia,10
Armenia,10
Armenia,10
Armenia,9
Armenia,10
Armenia,10
Armenia,9
Armenia,8
Armenia,4
Armenia,8
Armenia,1
Armenia,1
Armenia,1
Armenia,5
Armenia,7
Armenia,9
Armenia,1
Armenia,5
Armenia,5
Armenia,5
Armenia,8
Armenia,
Armenia,7
Armenia,10
Armenia,3
Armenia,7
Armenia,5
Armenia,8
Armenia,5
Armenia,7
Armenia,9
Armenia,10
Armenia,10
Armenia,1
Armenia,7
Armenia,4
Armenia,
Armenia,7
Armenia,9
Armenia,6
Armenia,10
Armenia,3
Armenia,6
Armenia,10
Armenia,5
Armenia,3
Armenia,4
Armenia,10
Armenia,4
Armenia,6
Armenia,6
Armenia,6
Armenia,5
Armenia,4
Armenia,7
Armenia,3
Armenia,4
Armenia,7
Armenia,5
Armenia,8
Armenia,5
Armenia,7
Armenia,6
Armenia,7
Armenia,2
Armenia,7
Armenia,1
Armenia,2
Armenia,8
Armenia,6
Armenia,3
Armenia,8
Armenia,8
Armenia,3
Armenia,7
Armenia,1
Armenia,8
Armenia,3
Armenia,4
Armenia,3
Armenia,
Armenia,3
Armenia,5
Armenia,10
Armenia,4
Armenia,2
Armenia,4
Armenia,3
Armenia,7
Armenia,3
Armenia,2
Armenia,4
Armenia,
Armenia,5
Armenia,2
Armenia,9
Armenia,7
Armenia,2
Armenia,8
Armenia,2
Armenia,5
Armenia,5
Armenia,2
Armenia,1
Armenia,10
Armenia,5
Armenia,6
Armenia,10
Armenia,5
Armenia,10
Armenia,9
Armenia,8
Armenia,8
Armenia,9
Armenia,10
Armenia,5
Armenia,
Armenia,3
Armenia,6
Armenia,6
Armenia,7
Armenia,4
Armenia,6
Armenia,5
Armenia,6
Armenia,10
Armenia,10
Armenia,5
Armenia,6
Armenia,10
Armenia,8
Armenia,5
Armenia,9
Armenia,5
Armenia,8
Armenia,10
Armenia,2
Armenia,5
Armenia,4
Armenia,6
Armenia,10
Armenia,10
Armenia,1
Armenia,5
Armenia,1
Armenia,5
Armenia,2
Armenia,8
Armenia,10
Armenia,10
Armenia,7
Armenia,10
Armenia,8
Armenia,4
Armenia,2
Armenia,8
Armenia,8
Armenia,5
Armenia,10
Armenia,3
Armenia,
Armenia,5
Armenia,3
Armenia,6
Armenia,4
Armenia,4
Armenia,9
Armenia,4
Armenia,7
Armenia,10
Armenia,5
Armenia,6
Armenia,9
Armenia,9
Armenia,3
Armenia,5
Armenia,10
Armenia,2
Armenia,10
Armenia,10
Armenia,10
Armenia,10
Armenia,5
Armenia,10
Armenia,5
Armenia,10
Armenia,10
Armenia,1
Armenia,10
Armenia,5
Armenia,10
Armenia,1
Armenia,10
Armenia,5
Armenia,10
Armenia,10
Armenia,5
Armenia,7
Armenia,3
Armenia,7
Armenia,5
Armenia,4
Armenia,10
Armenia,3
Armenia,10
Armenia,8
Armenia,2
Armenia,5
Armenia,3
Armenia,3
Armenia,2
Armenia,7
Armenia,10
Armenia,6
Armenia,4
Armenia,4
Armenia,1
Armenia,1
Armenia,10
Armenia,5
Armenia,8
Armenia,5
Armenia,5
Armenia,6
Armenia,5
Armenia,5
Armenia,5
Armenia,9
Armenia,8
Armenia,8
Armenia,8
Armenia,8
Armenia,10
Armenia,7
Armenia,5
Armenia,10
Armenia,6
Armenia,5
Armenia,4
Armenia,3
Armenia,2
Armenia,3
Armenia,4
Armenia,10
Armenia,5
Armenia,2
Armenia,5
Armenia,7
Armenia,8
Armenia,3
Armenia,4
Armenia,3
Armenia,6
Armenia,4
Armenia,2
Armenia,8
Armenia,5
Armenia,6
Armenia,5
Armenia,7
Armenia,4
Armenia,5
Armenia,
Armenia,4
Armenia,4
Armenia,5
Armenia,10
Armenia,7
Armenia,9
Armenia,10
Armenia,7
Armenia,8
Armenia,4
Armenia,4
Armenia,4
Armenia,6
Armenia,5
Armenia,3
Armenia,10
Armenia,4
Armenia,8
Armenia,10
Armenia,3
Armenia,10
Armenia,1
Armenia,3
Armenia,4
Armenia,10
Armenia,4
Armenia,5
Armenia,8
Armenia,8
Armenia,2
Armenia,2
Armenia,10
Armenia,5
Armenia,9
Armenia,5
Armenia,1
Armenia,5
Armenia,8
Armenia,7
Armenia,8
Armenia,9
Armenia,3
Armenia,8
Armenia,7
Armenia,10
Armenia,2
Armenia,1
Armenia,3
Armenia,5
Armenia,3
Armenia,2
Armenia,10
Armenia,5
Armenia,8
Armenia,8
Armenia,6
Armenia,10
Armenia,1
Armenia,8
Armenia,9
Armenia,6
Armenia,10
Armenia,5
Armenia,2
Armenia,10
Armenia,2
Armenia,10
Armenia,8
Armenia,10
Armenia,8
Armenia,7
Armenia,10
Armenia,6
Armenia,7
Armenia,4
Armenia,7
Armenia,6
Armenia,8
Armenia,5
Armenia,10
Armenia,3
Armenia,7
Armenia,2
Armenia,1
Armenia,4
Armenia,5
Armenia,2
Armenia,3
Armenia,6
Armenia,8
Armenia,9
Armenia,4
Armenia,8
Armenia,4
Armenia,4
Armenia,4
Armenia,4
Armenia,4
Armenia,4
Armenia,3
Armenia,
Armenia,4
Armenia,2
Armenia,2
Armenia,3
Armenia,5
Armenia,3
Armenia,3
Armenia,6
Armenia,5
Armenia,7
Armenia,3
Armenia,
Armenia,7
Armenia,7
Armenia,7
Armenia,6
Armenia,2
Armenia,5
Armenia,7
Armenia,8
Armenia,2
Armenia,4
Armenia,1
Armenia,5
Armenia,9
Armenia,4
Armenia,4
Armenia,1
Armenia,2
Armenia,5
Armenia,2
Armenia,5
Australia,9
Australia,9
Australia,6
Australia,8
Australia,2
Australia,9
Australia,7
Australia,5
Australia,6
Australia,8
Australia,8
Australia,10
Australia,10
Australia,6
Australia,10
Australia,10
Australia,10
Australia,10
Australia,9
Australia,1
Australia,9
Australia,10
Australia,8
Australia,9
Australia,8
Australia,2
Australia,6
Australia,8
Australia,7
Australia,9
Australia,10
Australia,8
Australia,8
Australia,8
Australia,8
Australia,9
Australia,1
Australia,7
Australia,10
Australia,8
Australia,10
Australia,10
Australia,8
Australia,6
Australia,6
Australia,6
Australia,7
Australia,8
Australia,6
Australia,9
Australia,7
Australia,8
Australia,9
Australia,10
Australia,8
Australia,8
Australia,8
Australia,4
Australia,8
Australia,9
Australia,9
Australia,6
Australia,7
Australia,8
Australia,6
Australia,9
Australia,8
Australia,7
Australia,10
Australia,8
Australia,10
Australia,6
Australia,5
Australia,8
Australia,8
Australia,10
Australia,7
Australia,5
Australia,9
Australia,5
Australia,6
Australia,9
Australia,5
Australia,8
Australia,9
Australia,7
Australia,7
Australia,10
Australia,7
Australia,6
Australia,10
Australia,10
Australia,10
Australia,9
Australia,8
Australia,3
Australia,7
Australia,7
Australia,7
Australia,9
Australia,8
Australia,8
Australia,8
Australia,8
Australia,7
Australia,10
Australia,10
Australia,5
Australia,9
Australia,10
Australia,10
Australia,7
Australia,10
Australia,9
Australia,10
Australia,7
Australia,6
Australia,10
Australia,10
Australia,7
Australia,4
Australia,10
Australia,8
Australia,5
Australia,8
Australia,7
Australia,9
Australia,7
Australia,3
Australia,9
Australia,8
Australia,9
Australia,10
Australia,6
Australia,9
Australia,2
Australia,5
Australia,10
Australia,8
Australia,7
Australia,9
Australia,10
Australia,9
Australia,7
Australia,6
Australia,8
Australia,8
Australia,8
Australia,8
Australia,7
Australia,7
Australia,6
Australia,9
Australia,7
Australia,9
Australia,10
Australia,10
Australia,7
Australia,8
Australia,8
Australia,5
Australia,4
Australia,8
Australia,8
Australia,
Australia,9
Australia,6
Australia,10
Australia,10
Australia,8
Australia,7
Australia,8
Australia,8
Australia,4
Australia,8
Australia,7
Australia,10
Australia,8
Australia,7
Australia,8
Australia,6
Australia,8
Australia,5
Australia,6
Australia,10
Australia,7
Australia,7
Australia,7
Australia,10
Australia,9
Australia,8
Australia,5
Australia,7
Australia,7
Australia,6
Australia,9
Australia,9
Australia,8
Australia,10
Australia,9
Australia,8
Australia,7
Australia,10
Australia,9
Australia,3
Australia,8
Australia,9
Australia,8
Australia,10
Australia,9
Australia,8
Australia,5
Australia,10
Australia,10
Australia,6
Australia,10
Australia,8
Australia,9
Australia,9
Australia,9
Australia,7
Australia,7
Australia,10
Australia,10
Australia,5
Australia,9
Australia,10
Australia,8
Australia,8
Australia,7
Australia,7
Australia,7
Australia,9
Australia,10
Australia,8
Australia,6
Australia,
Australia,8
Australia,7
Australia,8
Australia,9
Australia,6
Australia,10
Australia,1
Australia,9
Australia,9
Australia,8
Australia,8
Australia,10
Australia,10
Australia,8
Australia,10
Australia,9
Australia,8
Australia,4
Australia,10
Australia,7
Australia,4
Australia,6
Australia,8
Australia,5
Australia,6
Australia,3
Australia,7
Australia,8
Australia,5
Australia,10
Australia,10
Australia,8
Australia,8
Australia,7
Australia,1
Australia,3
Australia,8
Australia,5
Australia,5
Australia,8
Australia,7
Australia,10
Australia,5
Australia,7
Australia,10
Australia,9
Australia,5
Australia,7
Australia,4
Australia,8
Australia,5
Australia,9
Australia,10
Australia,7
Australia,
Australia,6
Australia,10
Australia,9
Australia,8
Australia,5
Australia,5
Australia,9
Australia,7
Australia,
Australia,5
Australia,5
Australia,8
Australia,8
Australia,8
Australia,7
Australia,6
Australia,7
Australia,9
Australia,8
Australia,9
Australia,2
Australia,10
Australia,6
Australia,8
Australia,7
Australia,9
Australia,9
Australia,9
Australia,6
Australia,10
Australia,2
Australia,7
Australia,1
Australia,9
Australia,3
Australia,5
Australia,5
Australia,9
Australia,6
Australia,10
Australia,8
Australia,8
Australia,8
Australia,8
Australia,9
Australia,6
Australia,8
Australia,9
Australia,10
Australia,10
Australia,8
Australia,7
Australia,10
Australia,6
Australia,7
Australia,9
Australia,3
Australia,9
Australia,9
Australia,8
Australia,10
Australia,4
Australia,10
Australia,8
Australia,10
Australia,8
Australia,8
Australia,10
Australia,9
Australia,8
Australia,10
Australia,9
Australia,9
Australia,7
Australia,9
Australia,5
Australia,8
Australia,9
Australia,8
Australia,9
Australia,7
Australia,9
Australia,7
Australia,1
Australia,8
Australia,5
Australia,9
Australia,10
Australia,10
Australia,8
Australia,8
Australia,8
Australia,8
Australia,8
Australia,7
Australia,9
Australia,3
Australia,9
Australia,10
Australia,10
Australia,9
Australia,8
Australia,4
Australia,10
Australia,1
Australia,7
Australia,8
Australia,7
Australia,8
Australia,9
Australia,8
Australia,10
Australia,8
Australia,9
Australia,7
Australia,8
Australia,8
Australia,10
Australia,8
Australia,8
Australia,6
Australia,10
Australia,10
Australia,4
Australia,8
Australia,8
Australia,8
Australia,2
Australia,6
Australia,6
Australia,8
Australia,8
Australia,5
Australia,8
Australia,3
Australia,7
Australia,8
Australia,9
Australia,7
Australia,10
Australia,10
Australia,10
Australia,7
Australia,7
Australia,6
Australia,9
Australia,10
Australia,7
Australia,5
Australia,8
Australia,8
Australia,10
Australia,6
Australia,3
